%%MatrixMarket matrix coordinate integer general
159 351 1
163 351 1
164 351 1
169 351 1
171 351 1
173 351 1
175 351 1
176 351 1
177 351 1
178 351 1
120 352 1
129 352 1
144 352 1
151 352 1
154 352 1
155 352 1
157 352 1
159 352 1
169 352 1
170 352 1
171 352 1
176 352 1
178 352 1
121 353 1
223 353 1
225 353 1
121 354 1
136 354 1
153 354 1
159 354 1
169 354 1
124 355 1
125 355 1
135 355 1
138 355 1
149 355 1
150 355 1
152 355 1
124 356 1
142 356 1
228 356 1
128 357 1
205 357 1
235 357 1
129 358 1
176 358 1
178 358 1
130 359 1
140 359 1
142 359 1
145 359 1
151 359 1
163 359 1
165 359 1
173 359 1
175 359 1
176 359 1
177 359 1
179 359 1
183 359 1
185 359 1
187 359 1
132 360 1
172 360 1
174 360 1
133 361 1
148 361 1
152 361 1
160 361 1
178 361 1
182 361 1
135 362 1
179 362 1
180 362 1
137 363 1
140 363 1
249 363 1
139 364 1
142 364 1
145 364 1
177 364 1
141 365 1
175 365 1
178 365 1
196 365 1
197 365 1
219 365 1
220 365 1
141 366 1
152 366 1
176 366 1
249 366 1
142 367 1
157 367 1
159 367 1
169 367 1
178 367 1
182 367 1
188 367 1
142 368 1
144 368 1
145 368 1
146 368 1
147 368 1
150 368 1
166 368 1
178 368 1
143 369 1
156 369 1
183 369 1
184 369 1
253 369 1
254 369 1
144 370 1
184 370 1
145 371 1
153 371 1
154 371 1
155 371 1
146 372 1
149 372 1
177 372 1
147 373 1
164 373 1
177 373 1
180 373 1
181 373 1
182 373 1
183 373 1
147 374 1
150 374 1
240 374 1
148 375 1
154 375 1
158 375 1
179 375 1
180 375 1
150 376 1
152 376 1
187 376 1
151 377 1
188 377 1
248 377 1
152 378 1
171 378 1
178 378 1
186 378 1
152 379 1
154 379 1
155 379 1
247 379 1
250 379 1
152 380 1
154 380 1
155 380 1
181 380 1
153 381 1
163 381 1
186 381 1
154 382 1
159 382 1
169 382 1
174 382 1
154 383 1
186 383 1
188 383 1
154 384 1
155 384 1
169 384 1
160 385 1
163 385 1
169 385 1
161 386 1
163 386 1
182 386 1
183 386 1
161 387 1
198 387 1
200 387 1
241 387 1
162 388 1
166 388 1
173 388 1
167 389 1
178 389 1
244 389 1
169 390 1
237 390 1
242 390 1
246 390 1
171 391 1
180 391 1
181 391 1
177 392 1
179 392 1
180 392 1
181 392 1
182 392 1
183 392 1
187 392 1
178 393 1
181 393 1
185 393 1
186 393 1
187 393 1
191 394 1
213 394 1
232 394 1
238 394 1
191 395 1
213 395 1
232 395 1
238 395 1
191 396 1
207 396 1
229 396 1
234 396 1
196 397 1
197 397 1
199 397 1
200 397 1
199 398 1
240 398 1
241 398 1
199 399 1
201 399 1
242 399 1
246 399 1
201 400 1
241 400 1
242 400 1
203 401 1
211 401 1
229 401 1
203 402 1
204 402 1
221 402 1
205 403 1
213 403 1
215 403 1
225 403 1
249 403 1
205 404 1
227 404 1
231 404 1
205 405 1
235 405 1
236 405 1
206 406 1
233 406 1
234 406 1
234 407 1
235 407 1
247 407 1
240 408 1
245 409 1
247 409 1
249 409 1
245 410 1
246 410 1
251 410 1
